teryt_powiat,powiat,rok,typ,miara,populacja,zrodlo_var_id,zrodlo_url,pobrano
011212312000,Powiat olkuski,2015,historyczny,80plus,5116,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2016,historyczny,80plus,5272,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2017,historyczny,80plus,5358,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2018,historyczny,80plus,5474,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2019,historyczny,80plus,5520,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2020,historyczny,80plus,5490,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2021,historyczny,80plus,5302,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2022,historyczny,80plus,5126,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2023,historyczny,80plus,5120,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212312000,Powiat olkuski,2024,historyczny,80plus,5091,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2015,historyczny,80plus,6405,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2016,historyczny,80plus,6818,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2017,historyczny,80plus,6989,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2018,historyczny,80plus,7274,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2019,historyczny,80plus,7476,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2020,historyczny,80plus,7445,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2021,historyczny,80plus,7351,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2022,historyczny,80plus,7239,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2023,historyczny,80plus,7198,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212313000,Powiat oświęcimski,2024,historyczny,80plus,7261,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2015,historyczny,80plus,6054,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2016,historyczny,80plus,6205,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2017,historyczny,80plus,6321,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2018,historyczny,80plus,6369,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2019,historyczny,80plus,6418,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2020,historyczny,80plus,6414,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2021,historyczny,80plus,6258,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2022,historyczny,80plus,6141,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2023,historyczny,80plus,6100,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212318000,Powiat wadowicki,2024,historyczny,80plus,6118,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2015,historyczny,80plus,3459,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2016,historyczny,80plus,3568,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2017,historyczny,80plus,3660,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2018,historyczny,80plus,3774,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2019,historyczny,80plus,3814,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2020,historyczny,80plus,3781,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2021,historyczny,80plus,3642,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2022,historyczny,80plus,3548,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2023,historyczny,80plus,3578,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212402000,Powiat brzeski,2024,historyczny,80plus,3601,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2015,historyczny,80plus,2476,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2016,historyczny,80plus,2578,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2017,historyczny,80plus,2613,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2018,historyczny,80plus,2666,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2019,historyczny,80plus,2663,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2020,historyczny,80plus,2742,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2021,historyczny,80plus,2611,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2022,historyczny,80plus,2479,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2023,historyczny,80plus,2421,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212404000,Powiat dąbrowski,2024,historyczny,80plus,2472,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2015,historyczny,80plus,7893,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2016,historyczny,80plus,8209,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2017,historyczny,80plus,8435,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2018,historyczny,80plus,8653,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2019,historyczny,80plus,8810,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2020,historyczny,80plus,8758,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2021,historyczny,80plus,8462,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2022,historyczny,80plus,8245,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2023,historyczny,80plus,8236,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212416000,Powiat tarnowski,2024,historyczny,80plus,8341,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2015,historyczny,80plus,5098,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2016,historyczny,80plus,5385,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2017,historyczny,80plus,5627,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2018,historyczny,80plus,5820,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2019,historyczny,80plus,6100,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2020,historyczny,80plus,6136,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2021,historyczny,80plus,6001,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2022,historyczny,80plus,5882,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2023,historyczny,80plus,5932,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212463000,Powiat m. Tarnów,2024,historyczny,80plus,6133,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2015,historyczny,80plus,6554,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2016,historyczny,80plus,6872,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2017,historyczny,80plus,7152,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2018,historyczny,80plus,7423,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2019,historyczny,80plus,7672,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2020,historyczny,80plus,7663,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2021,historyczny,80plus,7608,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2022,historyczny,80plus,7557,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2023,historyczny,80plus,7684,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216911000,Powiat nowotarski,2024,historyczny,80plus,7821,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2015,historyczny,80plus,3321,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2016,historyczny,80plus,3424,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2017,historyczny,80plus,3511,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2018,historyczny,80plus,3561,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2019,historyczny,80plus,3634,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2020,historyczny,80plus,3591,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2021,historyczny,80plus,3514,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2022,historyczny,80plus,3487,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2023,historyczny,80plus,3439,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216915000,Powiat suski,2024,historyczny,80plus,3378,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2015,historyczny,80plus,2795,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2016,historyczny,80plus,2909,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2017,historyczny,80plus,3012,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2018,historyczny,80plus,3091,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2019,historyczny,80plus,3138,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2020,historyczny,80plus,3003,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2021,historyczny,80plus,2962,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2022,historyczny,80plus,2960,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2023,historyczny,80plus,3013,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011216917000,Powiat tatrzański,2024,historyczny,80plus,3064,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2025,prognoza,65plus,19200,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2025,prognoza,65plus,53684,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2025,prognoza,65plus,11028,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2025,prognoza,65plus,21735,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2025,prognoza,65plus,8825,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2025,prognoza,65plus,23294,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2025,prognoza,65plus,159267,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2025,prognoza,65plus,20672,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2025,prognoza,65plus,20305,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2025,prognoza,65plus,33346,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2025,prognoza,65plus,16937,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2025,prognoza,65plus,27685,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2025,prognoza,65plus,24893,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2025,prognoza,65plus,32157,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2025,prognoza,65plus,29370,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2025,prognoza,65plus,16560,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2025,prognoza,65plus,10586,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2025,prognoza,65plus,34696,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2025,prognoza,65plus,25163,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2025,prognoza,65plus,32832,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2025,prognoza,65plus,15297,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2025,prognoza,65plus,12807,1722486,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2030,prognoza,65plus,20754,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2030,prognoza,65plus,58333,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2030,prognoza,65plus,11403,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2030,prognoza,65plus,24296,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2030,prognoza,65plus,9256,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2030,prognoza,65plus,25635,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2030,prognoza,65plus,157478,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2030,prognoza,65plus,22381,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2030,prognoza,65plus,22864,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2030,prognoza,65plus,37843,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2030,prognoza,65plus,17877,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2030,prognoza,65plus,29063,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2030,prognoza,65plus,25400,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2030,prognoza,65plus,33689,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2030,prognoza,65plus,31908,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2030,prognoza,65plus,18134,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2030,prognoza,65plus,11547,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2030,prognoza,65plus,38600,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2030,prognoza,65plus,25425,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2030,prognoza,65plus,35919,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2030,prognoza,65plus,16696,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2030,prognoza,65plus,13697,1722531,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2035,prognoza,65plus,21727,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2035,prognoza,65plus,62300,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2035,prognoza,65plus,11453,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2035,prognoza,65plus,25989,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2035,prognoza,65plus,9497,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2035,prognoza,65plus,27895,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2035,prognoza,65plus,155205,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2035,prognoza,65plus,23252,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2035,prognoza,65plus,24836,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2035,prognoza,65plus,41395,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2035,prognoza,65plus,18097,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2035,prognoza,65plus,29133,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2035,prognoza,65plus,25058,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2035,prognoza,65plus,34369,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2035,prognoza,65plus,33695,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2035,prognoza,65plus,19270,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2035,prognoza,65plus,12313,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2035,prognoza,65plus,41754,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2035,prognoza,65plus,25089,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2035,prognoza,65plus,38512,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2035,prognoza,65plus,17761,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2035,prognoza,65plus,14211,1722576,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2040,prognoza,65plus,23035,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2040,prognoza,65plus,68532,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2040,prognoza,65plus,11668,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2040,prognoza,65plus,28169,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2040,prognoza,65plus,9802,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2040,prognoza,65plus,31118,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2040,prognoza,65plus,160322,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2040,prognoza,65plus,24156,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2040,prognoza,65plus,26894,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2040,prognoza,65plus,45020,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2040,prognoza,65plus,18496,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2040,prognoza,65plus,29531,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2040,prognoza,65plus,25519,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2040,prognoza,65plus,35321,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2040,prognoza,65plus,35887,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2040,prognoza,65plus,20609,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2040,prognoza,65plus,13081,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
